548526 13474
20338 287742 0.250000
270508 287742 0.250000
77776 287774 0.250000
253298 287774 0.250000
60709 287774 0.250000
191527 287774 0.250000
103133 287808 0.250000
213736 287808 0.250000
45101 287808 0.250000
101631 287808 0.250000
30849 287978 0.500000
173731 287978 0.500000
234292 288126 1.000000
252416 288252 0.500000
92198 288252 0.500000
202570 288296 0.500000
124908 288296 0.500000
77482 288359 0.500000
238357 288359 0.500000
285880 288488 1.000000
153577 288764 0.333333
266291 288764 0.333333
86421 288764 0.333333
195458 288775 0.166667
125100 288775 0.166667
228556 288775 0.166667
138446 288775 0.166667
31197 288775 0.166667
10654 288775 0.166667
25705 288881 0.333333
176603 288881 0.333333
231588 288881 0.333333
167906 288975 1.000000
264650 289094 0.333333
107110 289094 0.333333
86967 289094 0.333333
75287 289126 1.000000
15489 289158 0.500000
270273 289158 0.500000
182338 289265 0.200000
219430 289265 0.200000
33741 289265 0.200000
278358 289265 0.200000
132409 289265 0.200000
139407 289508 0.250000
244679 289508 0.250000
264686 289508 0.250000
2223 289508 0.250000
124819 289611 1.000000
90205 289685 1.000000
285310 289765 0.500000
215767 289765 0.500000
215767 289766 0.250000
289765 289766 0.250000
285310 289766 0.250000
91927 289766 0.250000
108584 289921 0.250000
234546 289921 0.250000
226299 289921 0.250000
215664 289921 0.250000
119540 290053 0.500000
273430 290053 0.500000
164230 290174 0.333333
138094 290174 0.333333
282347 290174 0.333333
122728 290347 0.333333
159929 290347 0.333333
43798 290347 0.333333
79671 290530 1.000000
109415 290912 0.200000
150543 290912 0.200000
174771 290912 0.200000
206773 290912 0.200000
43061 290912 0.200000
61571 291129 0.111111
68613 291129 0.111111
234598 291129 0.111111
172939 291129 0.111111
110252 291129 0.111111
195563 291129 0.111111
179124 291129 0.111111
151094 291129 0.111111
201405 291129 0.111111
116154 291163 1.000000
79592 291301 0.333333
100920 291301 0.333333
266632 291301 0.333333
195156 291669 0.500000
277405 291669 0.500000
103400 292120 0.500000
284295 292120 0.500000
98112 292574 0.200000
65513 292574 0.200000
33492 292574 0.200000
65243 292574 0.200000
124351 292574 0.200000
44315 292677 0.333333
188735 292677 0.333333
29159 292677 0.333333
230977 292712 0.090909
255781 292712 0.090909
95788 292712 0.090909
70863 292712 0.090909
108191 292712 0.090909
158928 292712 0.090909
102898 292712 0.090909
259921 292712 0.090909
286322 292712 0.090909
91645 292712 0.090909
83615 292712 0.090909
66791 293032 0.200000
139914 293032 0.200000
70924 293032 0.200000
106195 293032 0.200000
144982 293032 0.200000
93746 293070 1.000000
200385 293109 0.200000
194405 293109 0.200000
147147 293109 0.200000
166545 293109 0.200000
24373 293109 0.200000
133589 293389 0.333333
15316 293389 0.333333
13837 293389 0.333333
159868 293562 1.000000
214408 294043 0.500000
51162 294043 0.500000
84384 294094 0.250000
172036 294094 0.250000
93341 294094 0.250000
68430 294094 0.250000
270134 294112 1.000000
231529 294282 0.200000
270508 294282 0.200000
20338 294282 0.200000
202170 294282 0.200000
287742 294282 0.200000
285265 294613 0.333333
262611 294613 0.333333
175887 294613 0.333333
153577 294698 0.333333
266291 294698 0.333333
86421 294698 0.333333
180936 295115 0.250000
182210 295115 0.250000
214026 295115 0.250000
65390 295115 0.250000
146955 295130 0.500000
117486 295130 0.500000
173935 295252 1.000000
21232 295435 0.333333
121794 295435 0.333333
66620 295435 0.333333
138913 295524 0.250000
234937 295524 0.250000
100918 295524 0.250000
280767 295524 0.250000
130418 296041 0.333333
259203 296041 0.333333
134358 296041 0.333333
77776 296260 0.250000
60709 296260 0.250000
275950 296260 0.250000
191527 296260 0.250000
36892 296324 1.000000
115952 296850 0.500000
201597 296850 0.500000
95647 297091 1.000000
21193 297110 0.500000
241574 297110 0.500000
111008 297268 0.333333
143714 297268 0.333333
285880 297268 0.333333
266177 297608 0.200000
10894 297608 0.200000
99122 297608 0.200000
269398 297608 0.200000
223802 297608 0.200000
56536 297896 0.500000
226654 297896 0.500000
167695 298005 1.000000
136771 298033 0.166667
273547 298033 0.166667
202702 298033 0.166667
274542 298033 0.166667
34871 298033 0.166667
241853 298033 0.166667
206773 298212 1.000000
57683 298612 1.000000
290347 298914 0.500000
225783 298914 0.500000
163200 298966 0.500000
30012 298966 0.500000
73719 299023 1.000000
288488 299089 0.250000
132915 299089 0.250000
145293 299089 0.250000
180095 299089 0.250000
241646 299114 0.500000
168287 299114 0.500000
250924 299770 1.000000
105230 299825 0.200000
89139 299825 0.200000
200053 299825 0.200000
244471 299825 0.200000
266813 299825 0.200000
43658 299828 0.500000
220277 299828 0.500000
56536 299942 0.500000
297896 299942 0.500000
231528 300044 0.333333
82549 300044 0.333333
45847 300044 0.333333
246768 300171 0.500000
65985 300171 0.500000
267988 300388 0.500000
213167 300388 0.500000
299825 300708 0.333333
89139 300708 0.333333
200053 300708 0.333333
1872 300768 0.500000
30562 300768 0.500000
128608 300828 0.500000
258812 300828 0.500000
79348 300830 0.500000
7630 300830 0.500000
149495 300968 1.000000
230977 301086 0.111111
255781 301086 0.111111
292712 301086 0.111111
70863 301086 0.111111
158928 301086 0.111111
259921 301086 0.111111
102898 301086 0.111111
286322 301086 0.111111
192759 301086 0.111111
175809 301093 0.166667
263169 301093 0.166667
271753 301093 0.166667
121006 301093 0.166667
168431 301093 0.166667
207193 301093 0.166667
13083 301328 0.500000
50229 301328 0.500000
106336 301505 0.333333
168662 301505 0.333333
172464 301505 0.333333
13752 301823 0.333333
136953 301823 0.333333
87311 301823 0.333333
246337 301834 1.000000
178472 301853 0.500000
250186 301853 0.500000
203633 301867 0.333333
277405 301867 0.333333
253870 301867 0.333333
28513 301886 0.333333
136210 301886 0.333333
189286 301886 0.333333
221801 301889 0.500000
189286 301889 0.500000
20998 302104 0.200000
237771 302104 0.200000
91627 302104 0.200000
16051 302104 0.200000
223416 302104 0.200000
217115 302152 0.333333
196044 302152 0.333333
92198 302152 0.333333
40257 302298 0.500000
149459 302298 0.500000
103060 302328 0.333333
277890 302328 0.333333
78412 302328 0.333333
136177 302489 0.333333
237754 302489 0.333333
262450 302489 0.333333
124 302516 0.500000
243477 302516 0.500000
258040 302622 0.333333
162804 302622 0.333333
123949 302622 0.333333
298033 302756 0.333333
144738 302756 0.333333
194926 302756 0.333333
94800 302845 0.500000
103148 302845 0.500000
95461 302969 0.500000
4262 302969 0.500000
246595 303290 0.500000
170199 303290 0.500000
17348 303329 0.500000
47156 303329 0.500000
167246 303345 0.333333
120294 303345 0.333333
75287 303345 0.333333
153491 303562 0.500000
103133 303562 0.500000
180712 304564 0.333333
234292 304564 0.333333
288126 304564 0.333333
135499 304770 0.500000
160294 304770 0.500000
173667 305042 0.500000
28879 305042 0.500000
55494 305536 0.200000
62953 305536 0.200000
87721 305536 0.200000
197043 305536 0.200000
146326 305536 0.200000
95834 305721 0.500000
246655 305721 0.500000
171553 306262 0.250000
223767 306262 0.250000
46750 306262 0.250000
134247 306262 0.250000
305042 306504 0.500000
173667 306504 0.500000
254624 306515 1.000000
53841 306709 0.500000
157258 306709 0.500000
213301 307372 0.250000
95461 307372 0.250000
226870 307372 0.250000
227311 307372 0.250000
173156 308223 1.000000
214829 308617 0.333333
250005 308617 0.333333
64751 308617 0.333333
222178 308746 0.333333
59771 308746 0.333333
109204 308746 0.333333
182116 308944 0.500000
159868 308944 0.500000
233672 309044 0.200000
240238 309044 0.200000
91182 309044 0.200000
258449 309044 0.200000
62450 309044 0.200000
168111 309062 0.333333
200054 309062 0.333333
114687 309062 0.333333
34594 309474 0.200000
209646 309474 0.200000
305721 309474 0.200000
95834 309474 0.200000
246655 309474 0.200000
168720 309573 0.333333
261558 309573 0.333333
229510 309573 0.333333
128608 309623 0.200000
300828 309623 0.200000
175090 309623 0.200000
258812 309623 0.200000
250941 309623 0.200000
20353 309698 0.200000
164738 309698 0.200000
36212 309698 0.200000
130580 309698 0.200000
267803 309698 0.200000
128608 309717 0.500000
258812 309717 0.500000
110039 309868 1.000000
188313 309970 0.500000
25094 309970 0.500000
54528 310133 0.200000
259746 310133 0.200000
14245 310133 0.200000
144069 310133 0.200000
225226 310133 0.200000
256722 310207 0.333333
192743 310207 0.333333
32015 310207 0.333333
84384 310314 0.200000
14435 310314 0.200000
172036 310314 0.200000
68430 310314 0.200000
59509 310314 0.200000
190798 310366 1.000000
15489 310937 0.111111
270273 310937 0.111111
27651 310937 0.111111
251108 310937 0.111111
289158 310937 0.111111
5457 310937 0.111111
31953 310937 0.111111
60667 310937 0.111111
203359 310937 0.111111
3456 311109 0.333333
77482 311109 0.333333
256627 311109 0.333333
169867 311164 0.200000
128494 311164 0.200000
59313 311164 0.200000
34871 311164 0.200000
30750 311164 0.200000
252416 311205 0.125000
92198 311205 0.125000
302152 311205 0.125000
298476 311205 0.125000
207857 311205 0.125000
136950 311205 0.125000
217115 311205 0.125000
288252 311205 0.125000
62212 311238 0.500000
283926 311238 0.500000
266452 311349 0.333333
77589 311349 0.333333
108247 311349 0.333333
84384 311354 0.142857
172036 311354 0.142857
310314 311354 0.142857
68430 311354 0.142857
294094 311354 0.142857
59509 311354 0.142857
93341 311354 0.142857
41377 311490 0.500000
7548 311490 0.500000
248070 311508 0.200000
12009 311508 0.200000
3850 311508 0.200000
38731 311508 0.200000
229019 311508 0.200000
195496 311567 1.000000
266632 311601 0.500000
170945 311601 0.500000
109596 311842 0.500000
55047 311842 0.500000
271928 312146 0.333333
203633 312146 0.333333
170756 312146 0.333333
94558 312585 1.000000
94931 312811 0.250000
239461 312811 0.250000
10902 312811 0.250000
46703 312811 0.250000
303329 312849 0.200000
17348 312849 0.200000
47156 312849 0.200000
2230 312849 0.200000
76246 312849 0.200000
305721 313113 0.333333
34594 313113 0.333333
309474 313113 0.333333
70028 313181 0.333333
30877 313181 0.333333
171678 313181 0.333333
79348 313309 0.500000
300830 313309 0.500000
132915 313355 1.000000
261682 313452 0.500000
311842 313452 0.500000
119305 313661 1.000000
29307 313734 0.333333
309062 313734 0.333333
168111 313734 0.333333
28513 313801 0.125000
301889 313801 0.125000
159972 313801 0.125000
189286 313801 0.125000
221801 313801 0.125000
136210 313801 0.125000
301886 313801 0.125000
204831 313801 0.125000
182116 313823 1.000000
258812 313922 0.500000
160253 313922 0.500000
206343 314150 0.142857
273513 314150 0.142857
167695 314150 0.142857
312399 314150 0.142857
42868 314150 0.142857
284791 314150 0.142857
123096 314150 0.142857
6690 314403 0.200000
62603 314403 0.200000
53841 314403 0.200000
169076 314403 0.200000
132503 314403 0.200000
227652 314412 0.200000
14698 314412 0.200000
263372 314412 0.200000
252559 314412 0.200000
120990 314412 0.200000
79348 314477 0.250000
313309 314477 0.250000
7630 314477 0.250000
300830 314477 0.250000
53416 314700 0.500000
14372 314700 0.500000
188313 315063 0.500000
25094 315063 0.500000
84256 315174 0.200000
260745 315174 0.200000
202702 315174 0.200000
128494 315174 0.200000
298033 315174 0.200000
8558 315381 1.000000
25094 315407 0.200000
309970 315407 0.200000
315063 315407 0.200000
188313 315407 0.200000
184191 315407 0.200000
152320 315424 0.111111
302328 315424 0.111111
277890 315424 0.111111
53482 315424 0.111111
177514 315424 0.111111
78412 315424 0.111111
127731 315424 0.111111
103060 315424 0.111111
90872 315424 0.111111
284090 315432 1.000000
266632 315620 1.000000
311842 315852 0.333333
109596 315852 0.333333
55047 315852 0.333333
14372 315898 0.200000
53416 315898 0.200000
133777 315898 0.200000
57683 315898 0.200000
249279 315898 0.200000
102978 316167 0.500000
249279 316167 0.500000
270273 316207 0.250000
310937 316207 0.250000
251108 316207 0.250000
203359 316207 0.250000
54074 316403 0.333333
22787 316403 0.333333
203229 316403 0.333333
203229 316430 0.333333
22787 316430 0.333333
126115 316430 0.333333
93674 316504 0.200000
74320 316504 0.200000
104500 316504 0.200000
68757 316504 0.200000
160383 316504 0.200000
30562 316507 0.200000
254184 316507 0.200000
112014 316507 0.200000
53841 316507 0.200000
2683 316507 0.200000
122728 316752 0.250000
159929 316752 0.250000
298914 316752 0.250000
22979 316752 0.250000
77482 317098 0.250000
311109 317098 0.250000
238357 317098 0.250000
178222 317098 0.250000
105792 317160 0.111111
193926 317160 0.111111
67883 317160 0.111111
230571 317160 0.111111
149197 317160 0.111111
227789 317160 0.111111
205875 317160 0.111111
46170 317160 0.111111
61405 317160 0.111111
124819 317169 0.333333
59908 317169 0.333333
102999 317169 0.333333
202203 317331 0.500000
32702 317331 0.500000
43658 317384 0.500000
220277 317384 0.500000
166530 317488 0.142857
195458 317488 0.142857
288775 317488 0.142857
179787 317488 0.142857
228556 317488 0.142857
110509 317488 0.142857
138446 317488 0.142857
158928 317602 0.250000
102898 317602 0.250000
292712 317602 0.250000
301086 317602 0.250000
229510 317603 0.200000
205319 317603 0.200000
168720 317603 0.200000
261558 317603 0.200000
193790 317603 0.200000
284970 317910 1.000000
172923 317941 0.333333
287140 317941 0.333333
230005 317941 0.333333
41233 317976 0.333333
80426 317976 0.333333
149190 317976 0.333333
81011 317988 0.333333
161781 317988 0.333333
88567 317988 0.333333
11462 318299 1.000000
302516 318491 0.333333
124 318491 0.333333
243477 318491 0.333333
199234 318580 0.250000
218763 318580 0.250000
38893 318580 0.250000
4390 318580 0.250000
21584 318953 0.333333
43288 318953 0.333333
113369 318953 0.333333
72733 319136 0.333333
4005 319136 0.333333
282981 319136 0.333333
4262 319198 0.500000
162679 319198 0.500000
247514 319325 1.000000
197035 319367 0.500000
259903 319367 0.500000
182210 319423 0.200000
180936 319423 0.200000
214026 319423 0.200000
295115 319423 0.200000
65390 319423 0.200000
297091 319430 0.200000
246692 319430 0.200000
196822 319430 0.200000
264636 319430 0.200000
95647 319430 0.200000
318299 319527 0.500000
11462 319527 0.500000
106810 319626 0.500000
129187 319626 0.500000
116210 319839 0.250000
105548 319839 0.250000
163205 319839 0.250000
170199 319839 0.250000
179787 320027 0.200000
302516 320027 0.200000
243477 320027 0.200000
318491 320027 0.200000
124 320027 0.200000
193790 320128 0.250000
254263 320128 0.250000
182430 320128 0.250000
205319 320128 0.250000
64313 320460 0.500000
30644 320460 0.500000
13752 320545 0.250000
22979 320545 0.250000
122728 320545 0.250000
43798 320545 0.250000
193926 320580 0.166667
317160 320580 0.166667
149197 320580 0.166667
227789 320580 0.166667
205875 320580 0.166667
61405 320580 0.166667
13752 320761 0.333333
159929 320761 0.333333
22979 320761 0.333333
68659 320914 0.333333
50459 320914 0.333333
170107 320914 0.333333
32818 320928 0.500000
32821 320928 0.500000
283630 320985 0.250000
132836 320985 0.250000
242229 320985 0.250000
162294 320985 0.250000
145537 321070 0.083333
273989 321070 0.083333
284970 321070 0.083333
146955 321070 0.083333
117486 321070 0.083333
92465 321070 0.083333
215061 321070 0.083333
109590 321070 0.083333
317910 321070 0.083333
176985 321070 0.083333
284155 321070 0.083333
230462 321070 0.083333
49098 321205 0.333333
175797 321205 0.333333
82214 321205 0.333333
143456 321284 0.125000
281920 321284 0.125000
188939 321284 0.125000
184555 321284 0.125000
223247 321284 0.125000
279503 321284 0.125000
84915 321284 0.125000
145526 321284 0.125000
49061 321320 1.000000
267328 321497 0.333333
4389 321497 0.333333
1806 321497 0.333333
163200 321687 0.250000
188313 321687 0.250000
284366 321687 0.250000
315407 321687 0.250000
131232 321841 0.200000
176 321841 0.200000
132531 321841 0.200000
132725 321841 0.200000
201855 321841 0.200000
111008 321860 0.166667
143714 321860 0.166667
211652 321860 0.166667
297268 321860 0.166667
185527 321860 0.166667
285880 321860 0.166667
75000 321867 0.333333
207684 321867 0.333333
278335 321867 0.333333
200385 321887 0.200000
194405 321887 0.200000
147147 321887 0.200000
166545 321887 0.200000
293109 321887 0.200000
49737 321929 0.333333
320460 321929 0.333333
64313 321929 0.333333
198172 321951 0.500000
230862 321951 0.500000
320460 322484 0.250000
